Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),AT (°C),RH (%),WS (m/s),TOT-RF (mm),SR (W/mt2),hour,day,month,month_name,day_of_week,is_weekend,season,time_of_day,station,SI_PM2.5,SI_PM10,SI_SO2,SI_CO,SI_Ozone,AQI,AQI_Category
2025-01-05 17:00:00,33.0,45.25,3.26,13.1,0.37,15.92,0.64,12.98,89.25,0.68,,18.0,17,5,1,Jan,Sunday,True,Winter,Evening,ardhali_bazar,55.9,45.25,16.38,18.5,15.92,55.9,Satisfactory
2025-01-05 18:00:00,32.75,45.5,3.23,14.06,0.37,16.46,0.64,12.92,89.75,0.65,,18.0,18,5,1,Jan,Sunday,True,Winter,Evening,ardhali_bazar,55.49,45.5,17.57,18.5,16.46,55.49,Satisfactory
2025-01-05 19:00:00,32.0,44.25,2.95,13.03,0.29,16.71,0.64,12.88,90.33,0.45,,18.0,19,5,1,Jan,Sunday,True,Winter,Evening,ardhali_bazar,54.27,44.25,16.29,14.5,16.71,54.27,Satisfactory
2025-01-05 20:00:00,32.5,45.25,2.89,15.46,0.25,17.44,0.96,12.72,91.25,0.38,,18.0,20,5,1,Jan,Sunday,True,Winter,Evening,ardhali_bazar,55.08,45.25,19.33,12.5,17.44,55.08,Satisfactory
2025-01-05 21:00:00,35.0,47.75,4.18,13.49,0.38,19.6,0.64,12.58,92.0,0.3,,18.0,21,5,1,Jan,Sunday,True,Winter,Night,ardhali_bazar,59.17,47.75,16.86,19.0,19.6,59.17,Satisfactory
2025-01-05 22:00:00,39.0,54.25,6.33,13.8,0.44,19.65,0.64,12.48,92.25,0.3,,18.0,22,5,1,Jan,Sunday,True,Winter,Night,ardhali_bazar,65.7,55.16,17.25,22.0,19.65,65.7,Satisfactory
2025-01-05 23:00:00,41.75,57.5,9.59,14.15,0.58,19.65,0.72,12.38,92.67,0.32,,18.0,23,5,1,Jan,Sunday,True,Winter,Night,ardhali_bazar,70.19,58.35,17.69,29.0,19.65,70.19,Satisfactory
2025-01-06 00:00:00,40.0,55.0,6.24,14.41,0.66,18.62,0.85,12.2,93.0,0.62,,18.0,0,6,1,Jan,Monday,False,Winter,Night,ardhali_bazar,67.33,55.9,18.01,33.0,18.62,67.33,Satisfactory
2025-01-06 01:00:00,36.67,51.33,4.8,13.89,0.54,18.47,0.72,12.17,93.0,0.42,,18.0,1,6,1,Jan,Monday,False,Winter,Night,ardhali_bazar,61.89,52.3,17.36,27.0,18.47,61.89,Satisfactory
2025-01-06 02:00:00,35.75,49.5,5.04,13.36,0.5,16.37,0.64,12.07,94.0,0.5,,52.0,2,6,1,Jan,Monday,False,Winter,Night,ardhali_bazar,60.39,49.5,16.7,25.0,16.37,60.39,Satisfactory
2025-01-06 03:00:00,35.25,48.5,5.35,13.43,0.44,17.1,0.64,14.85,94.0,1.65,,18.0,3,6,1,Jan,Monday,False,Winter,Night,ardhali_bazar,59.58,48.5,16.79,22.0,17.1,59.58,Satisfactory
2025-01-06 04:00:00,36.0,50.0,5.66,12.84,0.39,18.87,0.64,12.08,94.0,0.45,,54.25,4,6,1,Jan,Monday,False,Winter,Night,ardhali_bazar,60.8,50.0,16.05,19.5,18.87,60.8,Satisfactory
2025-01-06 05:00:00,35.75,49.75,6.58,13.43,0.48,17.4,0.64,11.98,94.0,0.32,,18.0,5,6,1,Jan,Monday,False,Winter,Morning,ardhali_bazar,60.39,49.75,16.79,24.0,17.4,60.39,Satisfactory
2025-01-06 06:00:00,35.0,49.0,7.07,12.84,0.47,17.25,0.64,12.05,94.0,0.7,,18.0,6,6,1,Jan,Monday,False,Winter,Morning,ardhali_bazar,59.17,49.0,16.05,23.5,17.25,59.17,Satisfactory
2025-01-06 07:00:00,35.25,49.25,5.32,12.38,0.47,17.69,0.64,12.12,94.0,0.32,,18.5,7,6,1,Jan,Monday,False,Winter,Morning,ardhali_bazar,59.58,49.25,15.48,23.5,17.69,59.58,Satisfactory
2025-01-06 08:00:00,35.75,49.5,4.58,13.36,0.55,17.15,0.64,12.2,94.75,0.42,,382.25,8,6,1,Jan,Monday,False,Winter,Morning,ardhali_bazar,60.39,49.5,16.7,27.5,17.15,60.39,Satisfactory
2025-01-06 09:00:00,40.75,56.0,5.29,13.1,0.4,17.0,0.64,12.62,94.0,1.58,,50.25,9,6,1,Jan,Monday,False,Winter,Morning,ardhali_bazar,68.56,56.88,16.38,20.0,17.0,68.56,Satisfactory
2025-01-06 10:00:00,56.75,78.5,4.98,13.1,0.42,16.51,0.64,13.32,92.0,1.78,,91.25,10,6,1,Jan,Monday,False,Winter,Morning,ardhali_bazar,94.69,78.93,16.38,21.0,16.51,94.69,Satisfactory
2025-01-06 11:00:00,51.0,71.0,5.6,13.03,0.54,19.21,0.64,14.25,88.5,0.7,,150.75,11,6,1,Jan,Monday,False,Winter,Morning,ardhali_bazar,85.3,71.58,16.29,27.0,19.21,85.3,Satisfactory
2025-01-06 12:00:00,45.0,62.0,5.26,11.44,0.39,19.8,0.64,15.3,85.5,0.72,,206.75,12,6,1,Jan,Monday,False,Winter,Afternoon,ardhali_bazar,75.5,62.76,14.3,19.5,19.8,75.5,Satisfactory
2025-01-06 13:00:00,46.25,63.75,3.57,12.84,0.51,18.67,0.64,16.9,80.25,0.7,,157.25,13,6,1,Jan,Monday,False,Winter,Afternoon,ardhali_bazar,77.54,64.47,16.05,25.5,18.67,77.54,Satisfactory
2025-01-06 14:00:00,50.75,70.0,3.41,11.53,0.47,18.62,0.64,20.42,77.75,0.42,,103.0,14,6,1,Jan,Monday,False,Winter,Afternoon,ardhali_bazar,84.89,70.6,14.41,23.5,18.62,84.89,Satisfactory
2025-01-06 15:00:00,50.75,69.75,3.23,11.0,0.48,18.28,0.64,17.35,78.75,0.45,,66.5,15,6,1,Jan,Monday,False,Winter,Afternoon,ardhali_bazar,84.89,70.36,13.75,24.0,18.28,84.89,Satisfactory
2025-01-06 16:00:00,43.5,59.5,3.29,13.8,0.66,17.25,0.75,16.6,84.67,0.38,,31.5,16,6,1,Jan,Monday,False,Winter,Afternoon,ardhali_bazar,73.05,60.31,17.25,33.0,17.25,73.05,Satisfactory
2025-01-06 17:00:00,42.75,59.0,5.44,13.56,0.54,16.81,0.72,15.4,85.5,0.35,,18.0,17,6,1,Jan,Monday,False,Winter,Evening,ardhali_bazar,71.83,59.82,16.95,27.0,16.81,71.83,Satisfactory
2025-01-06 18:00:00,46.0,63.5,6.09,14.67,0.55,17.64,0.96,17.6,88.0,0.5,,18.0,18,6,1,Jan,Monday,False,Winter,Evening,ardhali_bazar,77.13,64.23,18.34,27.5,17.64,77.13,Satisfactory
2025-01-06 19:00:00,46.0,63.75,5.01,13.89,0.49,17.49,0.64,14.42,88.75,0.65,,18.0,19,6,1,Jan,Monday,False,Winter,Evening,ardhali_bazar,77.13,64.47,17.36,24.5,17.49,77.13,Satisfactory
2025-01-06 20:00:00,36.0,49.5,3.41,13.89,0.22,17.54,0.75,14.23,89.25,0.57,,18.0,20,6,1,Jan,Monday,False,Winter,Evening,ardhali_bazar,60.8,49.5,17.36,11.0,17.54,60.8,Satisfactory
2025-01-06 21:00:00,33.25,45.5,5.66,14.28,0.45,16.76,0.8,13.7,91.25,0.95,,52.5,21,6,1,Jan,Monday,False,Winter,Night,ardhali_bazar,56.31,45.5,17.85,22.5,16.76,56.31,Satisfactory
2025-01-06 22:00:00,33.0,45.75,4.21,13.54,0.4,16.12,0.64,13.77,91.75,0.6,,18.0,22,6,1,Jan,Monday,False,Winter,Night,ardhali_bazar,55.9,45.75,16.92,20.0,16.12,55.9,Satisfactory
2025-01-06 23:00:00,32.25,45.0,3.01,11.99,0.36,17.54,0.64,13.95,91.67,0.43,,18.0,23,6,1,Jan,Monday,False,Winter,Night,ardhali_bazar,54.67,45.0,14.99,18.0,17.54,54.67,Satisfactory
2025-01-07 00:00:00,36.25,50.25,2.95,10.57,0.47,15.44,0.64,14.05,91.25,0.35,,18.0,0,7,1,Jan,Tuesday,False,Winter,Night,ardhali_bazar,61.21,51.24,13.21,23.5,15.44,61.21,Satisfactory
2025-01-07 01:00:00,30.0,41.5,2.92,10.55,0.39,14.06,0.64,14.08,91.0,1.7,,369.75,1,7,1,Jan,Tuesday,False,Winter,Night,ardhali_bazar,50.0,41.5,13.19,19.5,14.06,50.0,Good
2025-01-07 02:00:00,33.25,45.5,3.08,13.45,0.39,13.87,0.64,16.5,92.25,0.7,,18.0,2,7,1,Jan,Tuesday,False,Winter,Night,ardhali_bazar,56.31,45.5,16.81,19.5,13.87,56.31,Satisfactory
2025-01-07 03:00:00,24.0,33.25,3.01,14.28,0.28,13.87,0.88,13.45,93.0,0.73,,752.5,3,7,1,Jan,Tuesday,False,Winter,Night,ardhali_bazar,40.0,33.25,17.85,14.0,13.87,40.0,Good
2025-01-07 04:00:00,20.25,27.25,3.29,11.35,0.14,14.31,0.64,13.23,93.25,0.72,,429.25,4,7,1,Jan,Tuesday,False,Winter,Night,ardhali_bazar,33.75,27.25,14.19,7.0,14.31,33.75,Good
2025-01-07 05:00:00,17.5,24.25,3.63,10.55,0.28,15.88,0.64,12.93,93.5,0.78,,18.0,5,7,1,Jan,Tuesday,False,Winter,Morning,ardhali_bazar,29.17,24.25,13.19,14.0,15.88,29.17,Good
2025-01-07 06:00:00,15.5,21.5,3.81,12.49,0.27,14.06,0.64,15.42,94.0,0.8,,53.0,6,7,1,Jan,Tuesday,False,Winter,Morning,ardhali_bazar,25.83,21.5,15.61,13.5,14.06,25.83,Good
2025-01-07 07:00:00,16.25,22.75,3.57,13.1,0.24,14.94,0.64,15.6,93.75,0.62,,18.0,7,7,1,Jan,Tuesday,False,Winter,Morning,ardhali_bazar,27.08,22.75,16.38,12.0,14.94,27.08,Good
2025-01-07 08:00:00,23.25,31.75,4.06,10.92,0.32,16.17,0.64,13.12,93.0,0.65,,24.5,8,7,1,Jan,Tuesday,False,Winter,Morning,ardhali_bazar,38.75,31.75,13.65,16.0,16.17,38.75,Good
2025-01-07 09:00:00,28.0,39.25,4.46,11.59,0.38,15.44,0.72,16.25,92.5,0.77,,383.5,9,7,1,Jan,Tuesday,False,Winter,Morning,ardhali_bazar,46.67,39.25,14.49,19.0,15.44,46.67,Good
2025-01-07 10:00:00,35.25,48.5,4.15,12.14,0.43,14.94,0.75,13.97,90.25,0.92,,48.25,10,7,1,Jan,Tuesday,False,Winter,Morning,ardhali_bazar,59.58,48.5,15.18,21.5,14.94,59.58,Satisfactory
2025-01-07 11:00:00,21.25,29.25,4.46,7.66,0.34,20.43,0.32,14.32,88.25,1.2,,63.25,11,7,1,Jan,Tuesday,False,Winter,Morning,ardhali_bazar,35.42,29.25,9.57,17.0,20.43,35.42,Good
2025-01-07 12:00:00,20.5,28.0,4.12,10.57,0.3,20.38,0.53,14.55,87.5,1.15,,61.25,12,7,1,Jan,Tuesday,False,Winter,Afternoon,ardhali_bazar,34.17,28.0,13.21,15.0,20.38,34.17,Good
2025-01-07 13:00:00,16.25,22.5,3.81,12.84,0.29,19.84,0.64,14.42,87.5,1.3,,55.25,13,7,1,Jan,Tuesday,False,Winter,Afternoon,ardhali_bazar,27.08,22.5,16.05,14.5,19.84,27.08,Good
2025-01-07 14:00:00,18.0,25.25,3.94,12.49,0.32,20.73,0.64,14.52,86.25,1.2,,395.75,14,7,1,Jan,Tuesday,False,Winter,Afternoon,ardhali_bazar,30.0,25.25,15.61,16.0,20.73,30.0,Good
2025-01-07 15:00:00,20.5,28.25,3.69,13.62,0.35,18.87,0.72,14.4,85.5,1.05,,31.75,15,7,1,Jan,Tuesday,False,Winter,Afternoon,ardhali_bazar,34.17,28.25,17.02,17.5,18.87,34.17,Good
2025-01-07 16:00:00,19.25,26.5,4.4,12.58,0.33,17.15,0.64,14.08,86.0,1.1,,55.75,16,7,1,Jan,Tuesday,False,Winter,Afternoon,ardhali_bazar,32.08,26.5,15.72,16.5,17.15,32.08,Good
2025-01-07 17:00:00,19.75,27.75,4.92,10.48,0.3,15.83,0.64,13.68,86.25,1.32,,18.0,17,7,1,Jan,Tuesday,False,Winter,Evening,ardhali_bazar,32.92,27.75,13.1,15.0,15.83,32.92,Good
2025-01-07 18:00:00,19.25,27.25,4.92,11.18,0.16,15.97,0.64,13.72,88.0,1.05,,18.0,18,7,1,Jan,Tuesday,False,Winter,Evening,ardhali_bazar,32.08,27.25,13.97,8.0,15.97,32.08,Good
2025-01-07 19:00:00,21.5,30.0,4.55,10.61,0.3,16.71,0.64,13.72,86.5,0.92,,52.5,19,7,1,Jan,Tuesday,False,Winter,Evening,ardhali_bazar,35.83,30.0,13.26,15.0,16.71,35.83,Good
2025-01-07 20:00:00,24.75,34.25,5.81,12.49,0.28,16.71,0.64,16.23,88.5,1.12,,51.75,20,7,1,Jan,Tuesday,False,Winter,Evening,ardhali_bazar,41.25,34.25,15.61,14.0,16.71,41.25,Good
2025-01-07 21:00:00,20.25,28.0,4.43,14.54,0.27,15.04,0.88,13.25,89.5,0.65,,18.0,21,7,1,Jan,Tuesday,False,Winter,Night,ardhali_bazar,33.75,28.0,18.17,13.5,15.04,33.75,Good
2025-01-07 22:00:00,17.75,24.75,3.32,13.1,0.32,14.55,0.64,13.42,88.0,0.62,,18.0,22,7,1,Jan,Tuesday,False,Winter,Night,ardhali_bazar,29.58,24.75,16.38,16.0,14.55,29.58,Good
2025-01-07 23:00:00,16.75,23.5,3.17,8.45,0.32,13.82,0.4,13.48,86.75,0.48,,18.0,23,7,1,Jan,Tuesday,False,Winter,Night,ardhali_bazar,27.92,23.5,10.56,16.0,13.82,27.92,Good
2025-01-08 00:00:00,15.5,21.5,2.95,10.65,0.35,13.13,0.64,13.18,84.33,0.73,,53.25,0,8,1,Jan,Wednesday,False,Winter,Night,ardhali_bazar,25.83,21.5,13.31,17.5,13.13,25.83,Good
2025-01-08 01:00:00,14.25,20.25,3.01,12.51,0.2,12.89,0.64,18.52,85.0,0.55,,18.0,1,8,1,Jan,Wednesday,False,Winter,Night,ardhali_bazar,23.75,20.25,15.64,10.0,12.89,23.75,Good
2025-01-08 02:00:00,15.0,20.75,3.47,11.7,0.12,12.1,0.64,13.05,82.75,0.65,,52.0,2,8,1,Jan,Wednesday,False,Winter,Night,ardhali_bazar,25.0,20.75,14.62,6.0,12.1,25.0,Good
2025-01-08 03:00:00,14.0,18.75,3.38,11.27,0.17,13.43,0.64,12.95,80.5,0.72,,18.0,3,8,1,Jan,Wednesday,False,Winter,Night,ardhali_bazar,23.33,18.75,14.09,8.5,13.43,23.33,Good
2025-01-08 04:00:00,10.5,14.5,3.44,11.79,0.16,13.38,0.64,12.77,82.25,0.92,,364.5,4,8,1,Jan,Wednesday,False,Winter,Night,ardhali_bazar,17.5,14.5,14.74,8.0,13.38,17.5,Good
2025-01-08 05:00:00,10.25,14.5,4.95,11.86,0.12,13.62,0.64,12.4,76.5,1.12,,363.0,5,8,1,Jan,Wednesday,False,Winter,Morning,ardhali_bazar,17.08,14.5,14.82,6.0,13.62,17.08,Good
2025-01-08 06:00:00,14.0,19.25,4.43,12.05,0.13,13.38,0.64,12.3,77.75,1.27,,18.0,6,8,1,Jan,Wednesday,False,Winter,Morning,ardhali_bazar,23.33,19.25,15.06,6.5,13.38,23.33,Good
2025-01-08 07:00:00,14.25,20.0,3.54,9.82,0.21,13.23,0.64,12.32,77.5,0.98,,21.25,7,8,1,Jan,Wednesday,False,Winter,Morning,ardhali_bazar,23.75,20.0,12.28,10.5,13.23,23.75,Good
2025-01-08 08:00:00,15.5,20.75,3.14,12.23,0.28,13.18,0.64,12.73,75.0,0.7,,55.0,8,8,1,Jan,Wednesday,False,Winter,Morning,ardhali_bazar,25.83,20.75,15.29,14.0,13.18,25.83,Good
2025-01-08 09:00:00,16.75,22.75,5.2,11.46,0.15,13.62,0.64,12.88,74.75,1.1,,84.0,9,8,1,Jan,Wednesday,False,Winter,Morning,ardhali_bazar,27.92,22.75,14.33,7.5,13.62,27.92,Good
2025-01-08 10:00:00,21.67,28.67,6.0,11.96,0.17,14.16,0.64,12.95,73.0,1.12,,125.5,10,8,1,Jan,Wednesday,False,Winter,Morning,ardhali_bazar,36.12,28.67,14.95,8.5,14.16,36.12,Good
2025-01-08 11:00:00,30.5,39.0,4.18,12.25,0.19,15.58,0.64,13.23,72.75,1.15,,112.0,11,8,1,Jan,Wednesday,False,Winter,Morning,ardhali_bazar,51.82,39.0,15.31,9.5,15.58,51.82,Satisfactory
2025-01-08 12:00:00,24.0,31.33,3.87,13.27,0.24,16.51,0.64,16.27,72.0,1.0,,494.5,12,8,1,Jan,Wednesday,False,Winter,Afternoon,ardhali_bazar,40.0,31.33,16.59,12.0,16.51,40.0,Good
2025-01-08 13:00:00,30.0,39.0,3.81,12.84,0.2,18.23,0.96,16.68,71.0,0.98,,152.0,13,8,1,Jan,Wednesday,False,Winter,Afternoon,ardhali_bazar,50.0,39.0,16.05,10.0,18.23,50.0,Good
2025-01-08 14:00:00,37.25,48.0,3.97,12.93,0.2,19.01,0.75,14.12,70.25,0.95,,112.0,14,8,1,Jan,Wednesday,False,Winter,Afternoon,ardhali_bazar,62.84,48.0,16.16,10.0,19.01,62.84,Satisfactory
2025-01-08 15:00:00,22.5,29.25,3.26,11.07,0.2,20.73,0.64,14.45,69.0,0.75,,66.5,15,8,1,Jan,Wednesday,False,Winter,Afternoon,ardhali_bazar,37.5,29.25,13.84,10.0,20.73,37.5,Good
2025-01-08 16:00:00,21.75,28.0,2.98,11.18,0.08,19.11,0.64,14.47,69.75,0.62,,34.0,16,8,1,Jan,Wednesday,False,Winter,Afternoon,ardhali_bazar,36.25,28.0,13.97,4.0,19.11,36.25,Good
2025-01-08 17:00:00,27.25,35.25,2.89,12.51,0.2,16.86,0.64,13.53,72.75,0.38,,18.0,17,8,1,Jan,Wednesday,False,Winter,Evening,ardhali_bazar,45.42,35.25,15.64,10.0,16.86,45.42,Good
2025-01-08 18:00:00,39.5,51.25,3.35,12.75,0.25,17.2,0.64,12.22,78.5,0.3,,18.0,18,8,1,Jan,Wednesday,False,Winter,Evening,ardhali_bazar,66.52,52.23,15.94,12.5,17.2,66.52,Satisfactory
2025-01-08 19:00:00,47.75,62.25,6.37,13.36,0.33,18.96,0.64,11.58,81.75,0.3,,18.0,19,8,1,Jan,Wednesday,False,Winter,Evening,ardhali_bazar,79.99,63.0,16.7,16.5,18.96,79.99,Satisfactory
2025-01-08 20:00:00,52.25,68.5,8.09,12.84,0.49,19.6,0.64,11.25,83.5,1.42,,18.0,20,8,1,Jan,Wednesday,False,Winter,Evening,ardhali_bazar,87.34,69.13,16.05,24.5,19.6,87.34,Satisfactory
2025-01-08 21:00:00,65.75,84.75,11.16,12.9,0.56,20.43,0.72,11.1,85.25,0.3,,53.0,21,8,1,Jan,Wednesday,False,Winter,Night,ardhali_bazar,110.39,85.06,16.12,28.0,20.43,110.39,Moderate
2025-01-08 22:00:00,90.0,116.5,12.52,14.24,0.71,22.3,0.85,10.85,87.75,0.3,,18.0,22,8,1,Jan,Wednesday,False,Winter,Night,ardhali_bazar,150.0,111.89,17.8,35.5,22.3,150.0,Moderate
2025-01-08 23:00:00,100.0,130.25,13.81,12.71,0.64,21.85,0.64,10.7,88.25,0.3,,379.25,23,8,1,Jan,Wednesday,False,Winter,Night,ardhali_bazar,167.33,120.97,15.89,32.0,21.85,167.33,Moderate
2025-01-09 00:00:00,83.75,108.75,8.06,12.05,0.5,20.19,0.64,11.03,87.0,0.3,,18.0,0,9,1,Jan,Thursday,False,Winter,Night,ardhali_bazar,139.79,106.78,15.06,25.0,20.19,139.79,Moderate
2025-01-09 01:00:00,50.0,65.0,4.98,11.46,0.53,18.38,0.64,11.42,85.5,0.3,,18.0,1,9,1,Jan,Thursday,False,Winter,Night,ardhali_bazar,83.67,65.7,14.33,26.5,18.38,83.67,Satisfactory
2025-01-09 02:00:00,38.75,50.25,3.44,12.14,0.43,15.58,0.64,10.85,86.5,1.42,,18.0,2,9,1,Jan,Thursday,False,Winter,Night,ardhali_bazar,65.29,51.24,15.18,21.5,15.58,65.29,Satisfactory
2025-01-09 03:00:00,31.75,41.5,3.72,13.23,0.34,15.14,0.64,10.35,88.5,0.3,,404.0,3,9,1,Jan,Thursday,False,Winter,Night,ardhali_bazar,53.86,41.5,16.54,17.0,15.14,53.86,Satisfactory
2025-01-09 04:00:00,30.25,39.0,3.81,13.36,0.32,14.7,0.64,9.93,89.25,0.3,,18.0,4,9,1,Jan,Thursday,False,Winter,Night,ardhali_bazar,51.41,39.0,16.7,16.0,14.7,51.41,Satisfactory
2025-01-09 05:00:00,27.75,35.75,3.94,12.12,0.34,15.04,0.64,9.5,90.5,1.42,,18.0,5,9,1,Jan,Thursday,False,Winter,Morning,ardhali_bazar,46.25,35.75,15.15,17.0,15.04,46.25,Good
2025-01-09 06:00:00,27.25,35.25,4.92,13.19,0.36,14.01,0.64,9.35,91.75,0.3,,18.0,6,9,1,Jan,Thursday,False,Winter,Morning,ardhali_bazar,45.42,35.25,16.49,18.0,14.01,45.42,Good
2025-01-09 07:00:00,29.0,37.5,5.54,12.77,0.26,14.7,0.64,9.75,91.25,0.3,,390.5,7,9,1,Jan,Thursday,False,Winter,Morning,ardhali_bazar,48.33,37.5,15.96,13.0,14.7,48.33,Good
2025-01-09 08:00:00,34.0,44.75,4.86,11.88,0.23,14.99,0.64,11.62,86.0,0.3,,458.5,8,9,1,Jan,Thursday,False,Winter,Morning,ardhali_bazar,57.53,44.75,14.85,11.5,14.99,57.53,Satisfactory
2025-01-09 09:00:00,38.75,51.25,4.37,10.15,0.25,16.07,0.64,14.38,77.5,0.3,,215.75,9,9,1,Jan,Thursday,False,Winter,Morning,ardhali_bazar,65.29,52.23,12.69,12.5,16.07,65.29,Satisfactory
2025-01-09 10:00:00,35.75,46.75,5.69,11.79,0.26,16.02,0.64,16.0,72.25,0.3,,317.5,10,9,1,Jan,Thursday,False,Winter,Morning,ardhali_bazar,60.39,46.75,14.74,13.0,16.02,60.39,Satisfactory
2025-01-09 11:00:00,35.75,46.25,3.6,11.99,0.21,15.09,0.64,17.15,66.67,1.4,,649.0,11,9,1,Jan,Thursday,False,Winter,Morning,ardhali_bazar,60.39,46.25,14.99,10.5,15.09,60.39,Satisfactory
2025-01-09 12:00:00,29.25,38.0,3.41,13.1,0.2,14.6,0.64,17.58,65.33,1.4,,282.25,12,9,1,Jan,Thursday,False,Winter,Afternoon,ardhali_bazar,48.75,38.0,16.38,10.0,14.6,48.75,Good
2025-01-09 13:00:00,30.5,39.0,3.08,12.84,0.39,14.21,0.75,18.0,64.0,0.4,,164.75,13,9,1,Jan,Thursday,False,Winter,Afternoon,ardhali_bazar,51.82,39.0,16.05,19.5,14.21,51.82,Satisfactory
2025-01-09 14:00:00,31.5,41.25,2.92,14.67,0.42,15.34,0.75,17.8,64.5,0.32,,104.5,14,9,1,Jan,Thursday,False,Winter,Afternoon,ardhali_bazar,53.45,41.25,18.34,21.0,15.34,53.45,Satisfactory
2025-01-09 15:00:00,30.0,39.0,2.89,11.46,0.24,15.14,0.64,17.42,65.75,0.3,,68.0,15,9,1,Jan,Thursday,False,Winter,Afternoon,ardhali_bazar,50.0,39.0,14.33,12.0,15.14,50.0,Good
2025-01-09 16:00:00,29.75,38.75,2.89,12.05,0.24,14.55,0.64,16.92,67.5,0.3,,33.5,16,9,1,Jan,Thursday,False,Winter,Afternoon,ardhali_bazar,49.58,38.75,15.06,12.0,14.55,49.58,Good
2025-01-09 17:00:00,30.5,39.75,3.08,8.78,0.0,15.58,0.4,15.92,70.67,0.3,,18.0,17,9,1,Jan,Thursday,False,Winter,Evening,ardhali_bazar,51.82,39.75,10.97,0.0,15.58,51.82,Satisfactory
2025-01-09 18:00:00,39.5,51.0,3.23,11.18,0.05,17.54,0.64,14.52,77.25,0.3,,369.75,18,9,1,Jan,Thursday,False,Winter,Evening,ardhali_bazar,66.52,51.98,13.97,2.5,17.54,66.52,Satisfactory
2025-01-09 19:00:00,62.25,81.0,3.38,13.69,0.33,19.89,0.64,14.18,79.0,0.3,,18.0,19,9,1,Jan,Thursday,False,Winter,Evening,ardhali_bazar,104.67,81.38,17.11,16.5,19.89,104.67,Moderate
2025-01-09 20:00:00,91.5,119.0,3.97,12.31,0.44,22.88,0.64,13.85,80.5,0.3,,361.75,20,9,1,Jan,Thursday,False,Winter,Evening,ardhali_bazar,153.45,113.54,15.39,22.0,22.88,153.45,Moderate
2025-01-09 21:00:00,92.5,120.5,3.32,10.55,0.64,21.76,0.56,13.35,81.5,0.3,,18.0,21,9,1,Jan,Thursday,False,Winter,Night,ardhali_bazar,155.08,114.53,13.19,32.0,21.76,155.08,Moderate
2025-01-09 22:00:00,77.5,101.0,3.38,11.96,0.72,19.65,0.64,13.12,82.25,0.3,,18.0,22,9,1,Jan,Thursday,False,Winter,Night,ardhali_bazar,129.58,101.66,14.95,36.0,19.65,129.58,Moderate
2025-01-09 23:00:00,62.75,81.5,4.0,10.35,0.47,18.13,0.64,12.55,83.5,0.3,,18.0,23,9,1,Jan,Thursday,False,Winter,Night,ardhali_bazar,105.49,81.87,12.94,23.5,18.13,105.49,Moderate
2025-01-10 00:00:00,58.75,76.75,7.07,12.31,0.46,17.35,0.64,11.58,87.33,0.3,,18.0,0,10,1,Jan,Friday,False,Winter,Night,ardhali_bazar,97.96,77.22,15.39,23.0,17.35,97.96,Satisfactory
2025-01-10 01:00:00,59.0,77.0,9.75,11.86,0.22,18.03,0.64,11.35,89.0,0.3,,18.0,1,10,1,Jan,Friday,False,Winter,Night,ardhali_bazar,98.37,77.46,14.82,11.0,18.03,98.37,Satisfactory
2025-01-10 02:00:00,63.25,81.75,11.65,13.45,0.22,19.8,0.75,10.98,90.25,0.3,,18.0,2,10,1,Jan,Friday,False,Winter,Night,ardhali_bazar,106.31,82.11,16.81,11.0,19.8,106.31,Moderate
2025-01-10 03:00:00,66.75,86.75,11.56,13.69,0.54,19.31,0.64,10.8,91.0,1.4,,18.0,3,10,1,Jan,Friday,False,Winter,Night,ardhali_bazar,112.03,87.02,17.11,27.0,19.31,112.03,Moderate
2025-01-10 04:00:00,66.25,86.5,9.93,13.36,0.53,18.47,0.64,10.6,91.75,0.3,,18.0,4,10,1,Jan,Friday,False,Winter,Night,ardhali_bazar,111.21,86.77,16.7,26.5,18.47,111.21,Moderate
2025-01-10 05:00:00,64.25,84.25,8.83,13.23,0.55,17.15,0.64,10.2,92.25,0.3,,18.0,5,10,1,Jan,Friday,False,Winter,Morning,ardhali_bazar,107.94,84.56,16.54,27.5,17.15,107.94,Moderate
2025-01-10 06:00:00,59.0,76.75,11.62,12.49,0.63,16.37,0.64,10.0,93.0,1.42,,18.0,6,10,1,Jan,Friday,False,Winter,Morning,ardhali_bazar,98.37,77.22,15.61,31.5,16.37,98.37,Satisfactory
2025-01-10 07:00:00,66.25,85.75,15.62,11.07,0.5,17.05,0.64,10.32,93.0,0.3,,404.75,7,10,1,Jan,Friday,False,Winter,Morning,ardhali_bazar,111.21,86.03,13.84,25.0,17.05,111.21,Moderate
2025-01-10 08:00:00,58.75,76.25,7.87,11.09,0.52,16.51,0.64,12.68,88.5,1.42,,172.25,8,10,1,Jan,Friday,False,Winter,Morning,ardhali_bazar,97.96,76.72,13.86,26.0,16.51,97.96,Satisfactory
2025-01-10 09:00:00,57.0,74.5,6.27,10.15,0.3,17.05,0.56,15.22,79.0,1.42,,231.0,9,10,1,Jan,Friday,False,Winter,Morning,ardhali_bazar,95.1,75.01,12.69,15.0,17.05,95.1,Satisfactory
